1514385000,235.5200043,236.1999969,236.5399933,234.8399963,970500
1514471400,236.9400024,235.7200012,237.0800018,235.2799988,1189700
1514557800,236.4799957,235.3699951,237.3099976,235.3699951,1343900
1514903400,235.7799988,235.6399994,237.0700073,232.8099976,2931000
1514989800,235.0700073,235.6300049,235.7299957,233.2899933,2193700
1515076200,237,238.7100067,239.4400024,236.4700012,2243100
1515162600,238.6499939,240.5700073,240.8999939,237.7400055,1835900
1515421800,239.3800049,239.7899933,240.9400024,239.1799927,1869000
1515508200,239.6000061,241.2799988,241.7799988,239.3399963,1695100
1515594600,241,241.1399994,242.5700073,240.0299988,1640900
1515681000,240.7400055,242.3099976,242.3399963,239.75,1487700
1515767400,243.0700073,244.4700012,246,242.5,1974300
1516113000,245.3000031,244.7400055,247.1900024,243.8300018,2411100
1516199400,246.8500061,248.1100006,248.5299988,245.8000031,2435700
1516285800,248.1300049,245.9100037,249,244.9199982,2233500
1516372200,246.6300049,248.1799927,248.5,245.6000061,2013500
1516631400,247.1300049,247.3000031,247.8899994,245.0800018,1660500
1516717800,246.9100037,246.3099976,247.2599945,245.1199951,1822700
1516804200,247.9900055,247.6900024,248.5399933,246.25,3471000
1516890600,250,252.3600006,254.8000031,247.1000061,3507900
1516977000,253.4299927,258.6300049,259.769989,253.3899994,3730600
1517236200,258.5100098,256.0100098,259.3399963,255.9700012,2306300
1517322600,255.6000061,251.5399933,255.6900024,251.4100037,2412600
1517409000,251.4900055,250.5,253.1300049,249.6000061,3136400
1517495400,247.4400024,247.9400024,250.0899963,246.1799927,2665500
1517581800,246.4299927,245.1699982,248.75,244.8800049,3925700
1517841000,243.5,231.4400024,244.3999939,226.0099945,6590500
1517927400,227.5099945,233.6300049,234.5700073,226.8099976,5108100
1518013800,233.1900024,233.1900024,237.5200043,232.8200073,2885600
1518100200,233.1600037,222.8899994,233.3099976,222.6499939,3751300
1518186600,224.6100006,225.2100067,226.9600067,218.1799927,4518600
1518445800,227.4900055,229.1900024,230.3800049,226.1000061,3290400
1518532200,229.7100067,231.3600006,231.9700012,228.9299927,2523600
1518618600,229.4499969,232,232.8699951,228.4700012,2337800
1518705000,233.3099976,234.8699951,234.8999939,230.8800049,2127500
1518791400,234.9700012,236.6699982,238.4400024,233.3899994,2221800
1519137000,234.5399933,235.0700073,236.6699982,233.9100037,2675900
1519223400,234.7100067,232.1799927,237.8600006,232.1000061,2561400
1519309800,232.4299927,236,237.3699951,232.2599945,2284500
1519396200,236.8500061,237.0200043,237.8899994,234.3899994,1616700
1519655400,239.0099945,244.1399994,244.8600006,238.5099945,3086800
1519741800,244.6100006,240.7799988,244.6699982,240.7200012,1778300
1519828200,241.6399994,235.5099945,242.2799988,235.3999939,2461400
1519914600,236.1499939,231.3399963,236.8300018,229.5299988,3487100
1520001000,229.75,230.3699951,231.2700043,226.3300018,2912800
1520260200,230,232.8099976,233.7100067,228.5299988,2235300
1520346600,234.0500031,233.6600037,235.9199982,230.8000031,2091100
1520433000,231.2200012,235.5700073,236.2200012,230.5899963,2213800
1520519400,236.3500061,236.3399963,237.6900024,234.1199951,1955200
1520605800,238,241.3500061,241.3699951,236.1699982,1840900
1520861400,242.1000061,239.8000031,243.1000061,239.3000031,2151300
1520947800,240.8999939,237.5700073,242.9700012,236.8899994,2009900
1521034200,238.8000031,234.2899933,239.3200073,233.8500061,2239700
1521120600,235.2200012,235.8699951,238.0800018,234.1999969,1770500
1521207000,235.6699982,237.2200012,238.1699982,235.6699982,4858000
1521466200,236.0099945,231.5599976,236.3300018,230.2599945,2621700
1521552600,232.1199951,232.4499969,234.3899994,231.5800018,1728000
1521639000,233,234.1399994,237.2200012,232.3099976,1588300
1521725400,232.0399933,223.1699982,232.1199951,222.8000031,4295500
1521811800,223.5,215.3600006,224.2700043,215.2700043,4221200
1522071000,217.8600006,220.2400055,220.8000031,215.1799927,3574000
1522157400,221.0200043,215.8699951,221.8600006,214.7299957,2696700
1522243800,217.2299957,216.5399933,219.6600037,214.9100037,2522900
1522330200,217.7899933,219.5200043,221.3800049,217.4600067,2643000
1522675800,218.0500031,212.6199951,218.7200012,209.4700012,3840800
1522762200,213,216.3300018,216.4600067,210.9299927,3006800
1522848600,212.3899994,217.5599976,217.9199982,211.1199951,2488800
1522935000,218.6399994,218.6699982,220.3099976,216.5599976,2879900
1523021400,217.3999939,212.25,218.8500061,211,2503900
1523280600,213.75,212.8099976,216.8600006,212.3999939,2186100
1523367000,215.3200073,216.9799957,218.7100067,215.2299957,2857400
1523453400,214.1999969,214.3300018,215.8899994,213.5,1819800
1523539800,215.7200012,216.4199982,217.6799927,215.0099945,2292900
1523626200,218.0899963,215.5200043,218.6799927,214.4600067,2034500
1523885400,217.1999969,217.6999969,219.2700043,216.5899963,2060500
1523971800,219.1499939,220.0899963,221.6900024,218.7400055,1853500
1524058200,220.3899994,219.5200043,221.0099945,219.1600037,1599300
1524144600,218.0399933,218.8500061,219.3000031,217.0299988,1453100
1524231000,218.4100037,217.75,220.2799988,216.7400055,2634300
1524490200,218.0200043,215.8800049,218.7299957,214.75,2520700
1524576600,206.5,201.1300049,206.5,196.8899994,11671400
1524663000,201.1000061,198.8399963,201.75,197.0099945,6205400
1524749400,198.6799927,197.0899963,199.6300049,196.1699982,4124300
1524835800,196.7700043,196.1199951,197.1100006,194.3999939,3354800
1525095000,196.9600067,194.3899994,198.3399963,194.1799927,4008700
1525181400,194.0299988,195.0200043,195.5399933,191.4400024,4710500
1525267800,195.1499939,194.5,196.4100037,194.0200043,4017600
1525354200,194.5200043,195.6799927,196.6999969,192.3500061,3425900
1525440600,195.0700073,199.3600006,199.9299927,194.0599976,3071700
1525699800,200.0599976,200.2599945,201,199.5800018,2863400
1525786200,200,201.7400055,202.1100006,199.5599976,3273500
1525872600,202.0299988,203.4199982,204.7299957,201.3699951,3361300
1525959000,202.6100006,205.0299988,205.6799927,202.3899994,2700800
1526045400,204.7400055,205.1600037,205.3699951,203.6600037,3155700
1526304600,205.6699982,205.7599945,206.0399933,204.6699982,3385900
1526391000,204.9600067,202.4100037,205.5700073,201.6399994,2259200
1526477400,200.5200043,200.2100067,201.0399933,199.0500031,2913500
1526563800,199.2700043,200.3600006,201.3999939,198.6900024,2265800
1526650200,200.2799988,198.9600067,200.7599945,198.4499969,2925700
1526909400,200.5,201.7599945,202.9299927,200,2126500
1526995800,201.9600067,198.9700012,202.1100006,198.7299957,2313900
1527082200,197.7400055,198.6699982,198.8000031,196.5599976,2733700
1527168600,198.8300018,199.4100037,200.1799927,196.9299927,2024800
1527255000,198.3300018,199.0299988,199.4100037,197.9299927,1686500
1527600600,198,195.7400055,198.5099945,195.1000061,2345600
1527687000,197.0899963,198.6799927,199.3800049,196.6999969,2143100
1527773400,198.1100006,197.2299957,198.4499969,196.2599945,5253100
1527859800,198.75,199.5899963,200.4199982,198.2799988,1819600
1528119000,200.7299957,201.0599976,201.6900024,200.0700073,2406200
1528205400,201.0800018,201.1999969,202.1000061,200.8899994,2246100
1528291800,201.8399963,203.8600006,204.0500031,201.5500031,2297300
1528378200,204.1799927,205.0700073,205.8899994,203.7599945,2279200
1528464600,204.9799957,206.5899963,206.75,204.4100037,2170200
1528723800,206.5899963,205.1199951,206.7899933,205,2302900
1528810200,205.6699982,204.9199982,205.9499969,203.9499969,1806100
1528896600,205.1399994,204.8899994,205.6600037,203.7299957,2097900
1528983000,205.7599945,203.6300049,206.2700043,203.5,2221500
1529069400,202.5500031,204.9700012,205.0599976,200.1100006,5449500
1529328600,202.5299988,204.1699982,204.5700073,200.25,2842800
1529415000,201.2599945,199.3899994,201.8300018,198.3300018,3206800
1529501400,199.3399963,198.0800018,200,197.2599945,2348300
1529587800,197.8399963,195.5200043,197.8399963,194.5899963,2420400
1529674200,197.3899994,196.5,197.4400024,195.1799927,2290100
1529933400,195.9799957,195.8000031,196.3300018,193.6399994,2922500
1530019800,196.8399963,196.5800018,197.9499969,195.9799957,2140200
1530106200,196.5700073,194.9199982,199.8999939,194.7599945,2889700
1530192600,195.5,195.9700012,196.8500061,194.2100067,1978700
1530279000,196.4700012,196.7200012,199.4199982,196.4600067,2671600
1530538200,195.4600067,195.5200043,195.8899994,193.5099945,1815500
1530624600,196.4900055,195.8300018,198.9499969,195.5,1228900
1530797400,197.0700073,197.3399963,197.4799957,195.0299988,2019300
1530883800,197.0899963,197.4600067,198.0599976,196.3899994,1624500
1531143000,198.1399994,200.5299988,200.8399963,198.0700073,1967100
1531229400,201,201.4799957,202.5800018,200.3899994,1688700
1531315800,199.8200073,197.6799927,199.8200073,197.4900055,1853100
1531402200,199.1699982,199.3200073,200,197.3999939,1733500
1531488600,200.2700043,201.1799927,201.7899933,200,1625400
1531747800,201.5500031,201.1100006,201.5800018,200.0800018,1468000
1531834200,200.9900055,202.0700073,203.0700073,200.1300049,1920600
1531920600,202.2200012,202.1999969,203.1699982,201.3500061,1945000
1532007000,201.7599945,201.6000061,202.2899933,199.5099945,2616400
1532093400,199.3300018,201.9499969,202.9499969,198.25,2325400
1532352600,201.5399933,198.8399963,201.5399933,197.6799927,3269100
1532439000,192.9400024,200.6799927,202.1900024,190.5700073,8186500
1532525400,200.6300049,204.3800049,204.4900055,200.5200043,3345200
1532611800,204.8899994,207.9600067,208.4400024,204.6499939,2848300
1532698200,208.6799927,207.4199982,210.6000061,206.8500061,2248000
1532957400,208.25,205.1199951,209.25,204.7599945,2040500
1533043800,207.2299957,212.3200073,212.7799988,206.5,3573100
1533130200,210.9799957,207.0500031,211.0599976,206.8699951,2066600
1533216600,205.9499969,205.5299988,205.9900055,203.8500061,1699700
1533303000,205.9199982,207.2899933,207.5800018,205.1999969,1299900
1533562200,207.4499969,206.6999969,207.4600067,205.2400055,1063800
1533648600,208.0099945,208.5700073,209.6100006,207.3699951,1314600
1533735000,208.4900055,207.1399994,209.0399933,206.7700043,1052100
1533821400,207.1399994,204.7799988,207.9700012,204.4900055,1811400
1533907800,203.8099976,201.9600067,204.1300049,201,1893200
1534167000,202.0200043,199.8399963,202.7899933,199.5,1587200
1534253400,199.7799988,200.5200043,201.0800018,199.4100037,1719000
1534339800,199.25,201.3899994,201.7599945,197.1100006,2028900
1534426200,202.0200043,203.1499939,203.4299927,201.8200073,1640200
1534512600,203.2799988,204.7700043,204.9900055,201.8899994,1598900
1534771800,205.7200012,204.6000061,205.8000031,203.6600037,2091700
1534858200,205,205.6900024,206.0399933,204.3899994,1709700
1534944600,205.7700043,204.2599945,205.7700043,203.3999939,1461300
1535031000,203,202.75,203.1499939,201.4600067,1367300
1535117400,203.2799988,205.2899933,205.4900055,203.0700073,1676600
1535376600,206.1799927,208.3300018,208.5,205.8500061,1777200
1535463000,208.9700012,209.4299927,210.1199951,208.4799957,2136700
1535549400,209.1699982,210.4600067,210.9700012,208.5099945,2110300
1535635800,209.7100067,210.2200012,211.0899963,209.2299957,2240800
1535722200,209.5700073,210.9199982,211.7200012,209.4400024,1943500
1536067800,210.5500031,208.6000061,210.75,207.5500031,2108500
1536154200,208.2899933,211.8300018,211.9100037,207.3500061,1951500
1536240600,212,212.7400055,213.3699951,211.0700073,2363500
1536327000,212.2400055,212.5700073,212.9700012,209.9700012,2739200
1536586200,213.6799927,212.9299927,216.3699951,212.8600006,2399700
1536672600,211.3600006,211.7799988,212.2200012,210,1967500
1536759000,212.3000031,206.7100067,214.7599945,205.8999939,4937000
1536845400,207.3399963,209.0500031,209.1399994,206.5500031,2171300
1536931800,208.8399963,207.8800049,210.3000031,207.1499939,1721600
1537191000,207.4600067,209.5299988,210.1900024,207.3000031,1610400
1537277400,210.2400055,211.5299988,211.8300018,208.4299927,1652900
1537363800,211.7700043,213.1199951,214.1399994,211.6300049,1884500
1537450200,214.6999969,215.2700043,217,213.2599945,2075100
1537536600,217.3200073,216.3300018,217.8699951,215.6100006,5563700
1537795800,215.3899994,213.5099945,215.8699951,212.6900024,2044800
1537882200,214.1300049,210.6399994,214.1300049,210.2799988,2090600
1537968600,211.4900055,211.0700073,212.5899963,210.6399994,1677700
1538055000,212,210.1100006,212.8699951,210,1609800
1538141400,209.5299988,210.7100067,211.2799988,208.8699951,2500200
1538400600,212.3999939,212.1900024,213.3999939,211.3099976,1828800
1538487000,212.3800049,215.7100067,215.8399963,212.1000061,1749400
1538573400,216,215.7599945,217.3399963,214.9400024,2139200
1538659800,214.8500061,213.8399963,215.6600037,212.0399933,1682500
1538746200,214.3500061,213.1900024,215.0299988,211.0599976,2140300
1539005400,213.1300049,214.3699951,214.5800018,212.2599945,1666700
1539091800,212.6799927,210.4199982,213.1100006,209.6399994,2947400
1539178200,209.1900024,202.1499939,209.1900024,201.5500031,3525200
1539264600,201.1499939,196.7299957,202.9100037,196.5,3497200
1539351000,200.8699951,198.2299957,202.5500031,195.9299927,2798100
1539610200,197.8200073,198.9400024,200.6999969,197.4199982,1812800
1539696600,200.4600067,202.3300018,202.5200043,199.2299957,1939500
1539783000,201.7899933,202.9299927,203.7700043,200.4499969,1824200
1539869400,202.3399963,200.3800049,202.5200043,198.3999939,2339400
1539955800,200.1199951,199.8500061,201.1000061,198.3699951,3167300
1540215000,201.25,201.3600006,203.3999939,199.6900024,3263300
1540301400,188.8000031,192.5500031,194.8899994,184.5,8255600
1540387800,192.1000061,184.5399933,192.9600067,183.9700012,5003500
1540474200,186.5700073,184.9900055,187.4799957,182.3600006,3535200
1540560600,183.3099976,184.9499969,186.6600037,181.9799957,3546200
1540819800,187.8500061,185.7899933,188.8800049,183.1600037,2867600
1540906200,186.8300018,189.8099976,190.0800018,185,2919600
1540992600,190.6999969,190.2599945,192.1199951,189.6699982,2845100
1541079000,190.6100006,192.2200012,193.2100067,190.0899963,2242800
1541165400,193.6600037,192.8099976,194.4700012,191.6000061,3069600
1541428200,193.5,193.25,194.5599976,192.2100067,2856600
